,ds,Time,Month,tgc,wth,cowspiracy,vegan_recipes,fok,okja,recipes,sustainability,animal_welfare,climate,climate_change,health,T,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
262,2009-01-10,262,1,0.0,0.0,0.0,29,0.0,0.0,51.0,87.04,11.52,212.5,195.0,1874.25,2009-01-10,0.0,0.0,494.54,1,0,0,0,0,0,0,0,0,0,0,0
263,2009-01-17,263,1,0.0,0.0,0.0,27,0.0,0.0,51.0,88.32000000000001,11.52,225.0,170.625,1785.0,2009-01-17,0.0,0.0,483.945,1,0,0,0,0,0,0,0,0,0,0,0
264,2009-01-24,264,1,0.0,0.0,0.0,25,0.0,0.0,54.0,102.4,14.399999999999999,250.0,204.75,1874.25,2009-01-24,0.0,0.0,557.15,1,0,0,0,0,0,0,0,0,0,0,0
265,2009-01-31,265,1,0.0,0.0,0.0,19,0.0,0.0,47.0,101.12,14.879999999999999,237.5,199.875,1963.5,2009-01-31,0.0,0.0,538.495,1,0,0,0,0,0,0,0,0,0,0,0
266,2009-02-07,266,2,0.0,0.0,0.0,19,0.0,0.0,50.0,98.56,12.719999999999999,237.5,170.625,1918.875,2009-02-07,0.0,0.0,506.685,0,1,0,0,0,0,0,0,0,0,0,0
267,2009-02-14,267,2,0.0,0.0,0.0,24,0.0,0.0,46.0,101.12,14.879999999999999,250.0,175.5,1874.25,2009-02-14,0.0,0.0,526.62,0,1,0,0,0,0,0,0,0,0,0,0
268,2009-02-21,268,2,0.0,0.0,0.0,28,0.0,0.0,45.0,101.12,12.959999999999999,237.5,190.125,1918.875,2009-02-21,0.0,0.0,528.745,0,1,0,0,0,0,0,0,0,0,0,0
269,2009-02-28,269,2,0.0,0.0,0.0,26,0.0,0.0,48.0,103.68,12.24,250.0,199.875,1874.25,2009-02-28,0.0,0.0,553.5550000000001,0,1,0,0,0,0,0,0,0,0,0,0
270,2009-03-07,270,3,0.0,0.0,0.0,22,0.0,0.0,46.0,101.12,13.44,262.5,199.875,1829.625,2009-03-07,0.0,0.0,563.495,0,0,1,0,0,0,0,0,0,0,0,0
271,2009-03-14,271,3,0.0,0.0,0.0,23,0.0,0.0,47.0,94.72,12.48,237.5,175.5,1829.625,2009-03-14,0.0,0.0,507.72,0,0,1,0,0,0,0,0,0,0,0,0
272,2009-03-21,272,3,0.0,0.0,0.0,25,0.0,0.0,45.0,106.24000000000001,13.2,237.5,190.125,1874.25,2009-03-21,0.0,0.0,533.865,0,0,1,0,0,0,0,0,0,0,0,0
273,2009-03-28,273,3,0.0,0.0,0.0,29,0.0,0.0,42.0,104.96000000000001,12.0,262.5,204.75,1874.25,2009-03-28,0.0,0.0,572.21,0,0,1,0,0,0,0,0,0,0,0,0
274,2009-04-04,274,4,0.0,0.0,0.0,33,0.0,0.0,56.0,104.96000000000001,11.28,250.0,180.375,1740.375,2009-04-04,0.0,0.0,535.335,0,0,0,1,0,0,0,0,0,0,0,0
275,2009-04-11,275,4,0.0,0.0,0.0,25,0.0,0.0,41.0,111.36,13.68,237.5,199.875,1874.25,2009-04-11,0.0,0.0,548.735,0,0,0,1,0,0,0,0,0,0,0,0
276,2009-04-18,276,4,0.0,0.0,0.0,24,0.0,0.0,41.0,124.16,13.92,287.5,268.125,1829.625,2009-04-18,0.0,0.0,679.785,0,0,0,1,0,0,0,0,0,0,0,0
277,2009-04-25,277,4,0.0,0.0,0.0,19,0.0,0.0,41.0,117.76,11.28,262.5,234.0,2052.75,2009-04-25,0.0,0.0,614.26,0,0,0,1,0,0,0,0,0,0,0,0
278,2009-05-02,278,5,0.0,0.0,0.0,21,0.0,0.0,46.0,108.8,12.719999999999999,275.0,214.5,1874.25,2009-05-02,0.0,0.0,598.3,0,0,0,0,1,0,0,0,0,0,0,0
279,2009-05-09,279,5,0.0,0.0,0.0,26,0.0,0.0,42.0,101.12,14.639999999999999,262.5,195.0,1874.25,2009-05-09,0.0,0.0,558.62,0,0,0,0,1,0,0,0,0,0,0,0
280,2009-05-16,280,5,0.0,0.0,0.0,20,0.0,0.0,46.0,92.16,12.959999999999999,287.5,190.125,1740.375,2009-05-16,0.0,0.0,569.785,0,0,0,0,1,0,0,0,0,0,0,0
281,2009-05-23,281,5,0.0,0.0,0.0,25,0.0,0.0,46.0,88.32000000000001,11.28,250.0,156.0,1651.125,2009-05-23,0.0,0.0,494.32,0,0,0,0,1,0,0,0,0,0,0,0
282,2009-05-30,282,5,0.0,0.0,0.0,23,0.0,0.0,44.0,94.72,12.48,225.0,146.25,1740.375,2009-05-30,0.0,0.0,465.97,0,0,0,0,1,0,0,0,0,0,0,0
283,2009-06-06,283,6,0.0,0.0,0.0,25,0.0,0.0,45.0,92.16,12.48,187.5,126.75,1785.0,2009-06-06,0.0,0.0,406.40999999999997,0,0,0,0,0,1,0,0,0,0,0,0
284,2009-06-13,284,6,0.0,0.0,0.0,25,0.0,0.0,45.0,87.04,13.44,187.5,112.125,1829.625,2009-06-13,0.0,0.0,386.665,0,0,0,0,0,1,0,0,0,0,0,0
285,2009-06-20,285,6,0.0,0.0,0.0,25,0.0,0.0,46.0,78.08,10.559999999999999,225.0,131.625,1829.625,2009-06-20,0.0,0.0,434.705,0,0,0,0,0,1,0,0,0,0,0,0
286,2009-06-27,286,6,0.0,0.0,0.0,27,0.0,0.0,56.0,75.52,12.0,200.0,146.25,1785.0,2009-06-27,0.0,0.0,421.77,0,0,0,0,0,1,0,0,0,0,0,0
287,2009-07-04,287,7,0.0,0.0,0.0,25,0.0,0.0,49.0,78.08,9.6,162.5,121.875,1740.375,2009-07-04,0.0,0.0,362.455,0,0,0,0,0,0,1,0,0,0,0,0
288,2009-07-11,288,7,0.0,0.0,0.0,23,0.0,0.0,45.0,78.08,9.84,162.5,97.5,1963.5,2009-07-11,0.0,0.0,338.08,0,0,0,0,0,0,1,0,0,0,0,0
289,2009-07-18,289,7,0.0,0.0,0.0,25,0.0,0.0,49.0,78.08,12.0,162.5,92.625,2097.375,2009-07-18,0.0,0.0,333.205,0,0,0,0,0,0,1,0,0,0,0,0
290,2009-07-25,290,7,0.0,0.0,0.0,29,0.0,0.0,49.0,72.96000000000001,10.799999999999999,162.5,87.75,2097.375,2009-07-25,0.0,0.0,323.21000000000004,0,0,0,0,0,0,1,0,0,0,0,0
291,2009-08-01,291,8,0.0,0.0,0.0,29,0.0,0.0,47.0,81.92,10.799999999999999,150.0,78.0,2052.75,2009-08-01,0.0,0.0,309.92,0,0,0,0,0,0,0,1,0,0,0,0
292,2009-08-08,292,8,0.0,0.0,0.0,25,0.0,0.0,51.0,85.76,10.799999999999999,162.5,73.125,2454.375,2009-08-08,0.0,0.0,321.385,0,0,0,0,0,0,0,1,0,0,0,0
293,2009-08-15,293,8,0.0,0.0,0.0,29,0.0,0.0,51.0,85.76,14.879999999999999,162.5,68.25,2231.25,2009-08-15,0.0,0.0,316.51,0,0,0,0,0,0,0,1,0,0,0,0
294,2009-08-22,294,8,0.0,0.0,0.0,29,0.0,0.0,48.0,94.72,12.0,187.5,78.0,2008.125,2009-08-22,0.0,0.0,360.22,0,0,0,0,0,0,0,1,0,0,0,0
295,2009-08-29,295,8,0.0,0.0,0.0,25,0.0,0.0,47.0,102.4,12.719999999999999,225.0,107.25,2097.375,2009-08-29,0.0,0.0,434.65,0,0,0,0,0,0,0,1,0,0,0,0
296,2009-09-05,296,9,0.0,0.0,0.0,21,0.0,0.0,49.0,98.56,12.24,225.0,107.25,2186.625,2009-09-05,0.0,0.0,430.81,0,0,0,0,0,0,0,0,1,0,0,0
297,2009-09-12,297,9,0.0,0.0,0.0,22,0.0,0.0,48.0,108.8,11.04,212.5,121.875,2097.375,2009-09-12,0.0,0.0,443.175,0,0,0,0,0,0,0,0,1,0,0,0
298,2009-09-19,298,9,0.0,0.0,0.0,27,0.0,0.0,49.0,116.48,11.04,300.0,175.5,1918.875,2009-09-19,0.0,0.0,591.98,0,0,0,0,0,0,0,0,1,0,0,0
299,2009-09-26,299,9,0.0,0.0,0.0,24,0.0,0.0,52.0,106.24000000000001,11.52,287.5,160.875,1963.5,2009-09-26,0.0,0.0,554.615,0,0,0,0,0,0,0,0,1,0,0,0
300,2009-10-03,300,10,0.0,0.0,0.0,27,0.0,0.0,53.0,108.8,12.0,312.5,160.875,2008.125,2009-10-03,0.0,0.0,582.175,0,0,0,0,0,0,0,0,0,1,0,0
301,2009-10-10,301,10,0.0,0.0,0.0,27,0.0,0.0,59.0,117.76,14.16,275.0,190.125,2186.625,2009-10-10,0.0,0.0,582.885,0,0,0,0,0,0,0,0,0,1,0,0
302,2009-10-17,302,10,0.0,0.0,0.0,31,0.0,0.0,56.0,119.04,12.719999999999999,325.0,224.25,2186.625,2009-10-17,0.0,0.0,668.29,0,0,0,0,0,0,0,0,0,1,0,0
303,2009-10-24,303,10,0.0,0.0,0.0,32,0.0,0.0,61.0,111.36,11.28,312.5,214.5,2186.625,2009-10-24,0.0,0.0,638.36,0,0,0,0,0,0,0,0,0,1,0,0
304,2009-10-31,304,10,0.0,0.0,0.0,37,0.0,0.0,54.0,117.76,9.6,300.0,185.25,2320.5,2009-10-31,0.0,0.0,603.01,0,0,0,0,0,0,0,0,0,1,0,0
305,2009-11-07,305,11,0.0,0.0,0.0,35,0.0,0.0,56.0,120.32000000000001,13.68,300.0,214.5,2409.75,2009-11-07,0.0,0.0,634.82,0,0,0,0,0,0,0,0,0,0,1,0
306,2009-11-14,306,11,0.0,0.0,0.0,35,0.0,0.0,64.0,117.76,12.48,300.0,209.625,2097.375,2009-11-14,0.0,0.0,627.385,0,0,0,0,0,0,0,0,0,0,1,0
307,2009-11-21,307,11,0.0,0.0,0.0,54,0.0,0.0,100.0,94.72,13.2,312.5,360.75,1695.75,2009-11-21,0.0,0.0,767.97,0,0,0,0,0,0,0,0,0,0,1,0
308,2009-11-28,308,11,0.0,0.0,0.0,31,0.0,0.0,54.0,112.64,13.68,475.0,453.375,1918.875,2009-11-28,0.0,0.0,1041.015,0,0,0,0,0,0,0,0,0,0,1,0
309,2009-12-05,309,12,0.0,0.0,0.0,29,0.0,0.0,61.0,104.96000000000001,12.719999999999999,450.0,409.5,1785.0,2009-12-05,0.0,0.0,964.46,0,0,0,0,0,0,0,0,0,0,0,1
310,2009-12-12,310,12,0.0,0.0,0.0,31,0.0,0.0,69.0,87.04,12.24,387.5,312.0,1695.75,2009-12-12,0.0,0.0,786.54,0,0,0,0,0,0,0,0,0,0,0,1
311,2009-12-19,311,12,0.0,0.0,0.0,39,0.0,0.0,94.0,52.480000000000004,9.12,225.0,146.25,1517.25,2009-12-19,0.0,0.0,423.73,0,0,0,0,0,0,0,0,0,0,0,1
312,2009-12-26,312,12,0.0,0.0,0.0,40,0.0,0.0,72.0,51.2,9.12,187.5,97.5,1517.25,2009-12-26,0.0,0.0,336.2,0,0,0,0,0,0,0,0,0,0,0,1
313,2010-01-02,313,1,0.0,0.0,0.0,37,0.0,0.0,62.0,80.64,10.799999999999999,312.5,214.5,1874.25,2010-01-02,0.0,0.0,607.64,1,0,0,0,0,0,0,0,0,0,0,0
314,2010-01-09,314,1,0.0,0.0,0.0,37,0.0,0.0,56.0,89.60000000000001,11.52,300.0,175.5,2008.125,2010-01-09,0.0,0.0,565.1,1,0,0,0,0,0,0,0,0,0,0,0
315,2010-01-16,315,1,0.0,0.0,0.0,31,0.0,0.0,56.0,88.32000000000001,10.799999999999999,262.5,146.25,1918.875,2010-01-16,0.0,0.0,497.07,1,0,0,0,0,0,0,0,0,0,0,0
316,2010-01-23,316,1,0.0,0.0,0.0,40,0.0,0.0,57.0,101.12,12.0,250.0,156.0,1874.25,2010-01-23,0.0,0.0,507.12,1,0,0,0,0,0,0,0,0,0,0,0
317,2010-01-30,317,1,0.0,0.0,0.0,35,0.0,0.0,59.0,106.24000000000001,12.0,262.5,156.0,1874.25,2010-01-30,0.0,0.0,524.74,1,0,0,0,0,0,0,0,0,0,0,0
318,2010-02-06,318,2,0.0,0.0,0.0,33,0.0,0.0,56.0,103.68,11.52,325.0,219.375,1740.375,2010-02-06,0.0,0.0,648.0550000000001,0,1,0,0,0,0,0,0,0,0,0,0
319,2010-02-13,319,2,0.0,0.0,0.0,31,0.0,0.0,54.0,98.56,10.799999999999999,287.5,224.25,1874.25,2010-02-13,0.0,0.0,610.31,0,1,0,0,0,0,0,0,0,0,0,0
320,2010-02-20,320,2,0.0,0.0,0.0,32,0.0,0.0,53.0,111.36,12.24,287.5,199.875,2052.75,2010-02-20,0.0,0.0,598.735,0,1,0,0,0,0,0,0,0,0,0,0
321,2010-02-27,321,2,0.0,0.0,0.0,31,0.0,0.0,49.0,111.36,13.92,275.0,204.75,1963.5,2010-02-27,0.0,0.0,591.11,0,1,0,0,0,0,0,0,0,0,0,0
322,2010-03-06,322,3,0.0,0.0,0.0,38,0.0,0.0,48.0,111.36,12.48,262.5,165.75,2008.125,2010-03-06,0.0,0.0,539.61,0,0,1,0,0,0,0,0,0,0,0,0
323,2010-03-13,323,3,0.0,0.0,0.0,38,0.0,0.0,48.0,103.68,8.879999999999999,250.0,146.25,2275.875,2010-03-13,0.0,0.0,499.93,0,0,1,0,0,0,0,0,0,0,0,0
324,2010-03-20,324,3,0.0,0.0,0.0,38,0.0,0.0,49.0,112.64,11.04,237.5,165.75,4462.5,2010-03-20,0.0,0.0,515.89,0,0,1,0,0,0,0,0,0,0,0,0
325,2010-03-27,325,3,0.0,0.0,0.0,39,0.0,0.0,60.0,102.4,12.48,237.5,146.25,2052.75,2010-03-27,0.0,0.0,486.15,0,0,1,0,0,0,0,0,0,0,0,0
326,2010-04-03,326,4,0.0,0.0,0.0,30,0.0,0.0,45.0,115.2,10.32,250.0,151.125,1963.5,2010-04-03,0.0,0.0,516.325,0,0,0,1,0,0,0,0,0,0,0,0
327,2010-04-10,327,4,0.0,0.0,0.0,28,0.0,0.0,44.0,116.48,12.0,275.0,165.75,1963.5,2010-04-10,0.0,0.0,557.23,0,0,0,1,0,0,0,0,0,0,0,0
328,2010-04-17,328,4,0.0,0.0,0.0,29,0.0,0.0,46.0,126.72,12.24,312.5,195.0,1963.5,2010-04-17,0.0,0.0,634.22,0,0,0,1,0,0,0,0,0,0,0,0
329,2010-04-24,329,4,0.0,0.0,0.0,31,0.0,0.0,49.0,128.0,13.68,287.5,195.0,1829.625,2010-04-24,0.0,0.0,610.5,0,0,0,1,0,0,0,0,0,0,0,0
330,2010-05-01,330,5,0.0,0.0,0.0,28,0.0,0.0,47.0,112.64,12.719999999999999,262.5,170.625,1829.625,2010-05-01,0.0,0.0,545.765,0,0,0,0,1,0,0,0,0,0,0,0
331,2010-05-08,331,5,0.0,0.0,0.0,31,0.0,0.0,47.0,108.8,12.719999999999999,287.5,165.75,1874.25,2010-05-08,0.0,0.0,562.05,0,0,0,0,1,0,0,0,0,0,0,0
332,2010-05-15,332,5,0.0,0.0,0.0,27,0.0,0.0,46.0,102.4,12.719999999999999,262.5,146.25,1785.0,2010-05-15,0.0,0.0,511.15,0,0,0,0,1,0,0,0,0,0,0,0
333,2010-05-22,333,5,0.0,0.0,0.0,26,0.0,0.0,45.0,92.16,11.52,250.0,121.875,1651.125,2010-05-22,0.0,0.0,464.03499999999997,0,0,0,0,1,0,0,0,0,0,0,0
334,2010-05-29,334,5,0.0,0.0,0.0,25,0.0,0.0,46.0,89.60000000000001,11.28,225.0,107.25,1695.75,2010-05-29,0.0,0.0,421.85,0,0,0,0,1,0,0,0,0,0,0,0
335,2010-06-05,335,6,0.0,0.0,0.0,32,0.0,0.0,46.0,94.72,9.6,212.5,87.75,1740.375,2010-06-05,0.0,0.0,394.97,0,0,0,0,0,1,0,0,0,0,0,0
336,2010-06-12,336,6,0.0,0.0,0.0,29,0.0,0.0,45.0,85.76,9.36,212.5,68.25,1606.5,2010-06-12,0.0,0.0,366.51,0,0,0,0,0,1,0,0,0,0,0,0
337,2010-06-19,337,6,0.0,0.0,0.0,25,0.0,0.0,47.0,85.76,8.879999999999999,162.5,48.75,1651.125,2010-06-19,0.0,0.0,297.01,0,0,0,0,0,1,0,0,0,0,0,0
338,2010-06-26,338,6,0.0,0.0,0.0,29,0.0,0.0,50.0,81.92,10.799999999999999,187.5,48.75,1606.5,2010-06-26,0.0,0.0,318.17,0,0,0,0,0,1,0,0,0,0,0,0
339,2010-07-03,339,7,0.0,0.0,0.0,24,0.0,0.0,43.0,70.4,10.799999999999999,187.5,53.625,1472.625,2010-07-03,0.0,0.0,311.525,0,0,0,0,0,0,1,0,0,0,0,0
340,2010-07-10,340,7,0.0,0.0,0.0,27,0.0,0.0,44.0,75.52,10.32,187.5,48.75,1606.5,2010-07-10,0.0,0.0,311.77,0,0,0,0,0,0,1,0,0,0,0,0
341,2010-07-17,341,7,0.0,0.0,0.0,26,0.0,0.0,43.0,81.92,10.32,187.5,58.5,1651.125,2010-07-17,0.0,0.0,327.92,0,0,0,0,0,0,1,0,0,0,0,0
342,2010-07-24,342,7,0.0,0.0,0.0,27,0.0,0.0,44.0,70.4,7.92,187.5,58.5,1561.875,2010-07-24,0.0,0.0,316.4,0,0,0,0,0,0,1,0,0,0,0,0
343,2010-07-31,343,7,0.0,0.0,0.0,29,0.0,0.0,42.0,72.96000000000001,11.04,162.5,48.75,1606.5,2010-07-31,0.0,0.0,284.21000000000004,0,0,0,0,0,0,1,0,0,0,0,0
344,2010-08-07,344,8,0.0,0.0,0.0,29,0.0,0.0,43.0,72.96000000000001,10.08,162.5,48.75,1606.5,2010-08-07,0.0,0.0,284.21000000000004,0,0,0,0,0,0,0,1,0,0,0,0
345,2010-08-14,345,8,0.0,0.0,0.0,25,0.0,0.0,44.0,81.92,8.879999999999999,175.0,48.75,1606.5,2010-08-14,0.0,0.0,305.67,0,0,0,0,0,0,0,1,0,0,0,0
346,2010-08-21,346,8,0.0,0.0,0.0,25,0.0,0.0,41.0,81.92,10.799999999999999,187.5,53.625,1561.875,2010-08-21,0.0,0.0,323.045,0,0,0,0,0,0,0,1,0,0,0,0
347,2010-08-28,347,8,0.0,0.0,0.0,23,0.27,0.0,39.0,81.92,10.08,200.0,68.25,1651.125,2010-08-28,0.27,0.0,350.17,0,0,0,0,0,0,0,1,0,0,0,0
348,2010-09-04,348,9,0.0,0.0,0.0,31,0.54,0.0,45.0,87.04,8.879999999999999,212.5,73.125,1561.875,2010-09-04,0.54,0.0,372.665,0,0,0,0,0,0,0,0,1,0,0,0
349,2010-09-11,349,9,0.0,0.0,0.0,31,0.27,0.0,43.0,102.4,11.52,237.5,87.75,1695.75,2010-09-11,0.27,0.0,427.65,0,0,0,0,0,0,0,0,1,0,0,0
350,2010-09-18,350,9,0.0,0.0,0.0,29,0.27,0.0,43.0,101.12,11.28,262.5,87.75,1785.0,2010-09-18,0.27,0.0,451.37,0,0,0,0,0,0,0,0,1,0,0,0
351,2010-09-25,351,9,0.0,0.0,0.0,28,0.27,0.0,44.0,98.56,10.799999999999999,262.5,92.625,1695.75,2010-09-25,0.27,0.0,453.685,0,0,0,0,0,0,0,0,1,0,0,0
352,2010-10-02,352,10,0.0,0.0,0.0,29,1.35,0.0,48.0,94.72,9.6,250.0,102.375,1740.375,2010-10-02,1.35,0.0,447.095,0,0,0,0,0,0,0,0,0,1,0,0
353,2010-10-09,353,10,0.0,0.0,0.0,31,1.62,0.0,46.0,101.12,11.04,250.0,102.375,1651.125,2010-10-09,1.62,0.0,453.495,0,0,0,0,0,0,0,0,0,1,0,0
354,2010-10-16,354,10,0.0,0.0,0.0,29,1.35,0.0,47.0,108.8,10.799999999999999,250.0,112.125,1740.375,2010-10-16,1.35,0.0,470.925,0,0,0,0,0,0,0,0,0,1,0,0
355,2010-10-23,355,10,0.0,0.0,0.0,26,0.81,0.0,50.0,101.12,9.6,250.0,107.25,1651.125,2010-10-23,0.81,0.0,458.37,0,0,0,0,0,0,0,0,0,1,0,0
356,2010-10-30,356,10,0.0,0.0,0.0,29,0.27,0.0,48.0,102.4,11.28,250.0,107.25,1740.375,2010-10-30,0.27,0.0,459.65,0,0,0,0,0,0,0,0,0,1,0,0
357,2010-11-06,357,11,0.0,0.0,0.0,33,1.62,0.0,51.0,108.8,11.28,262.5,117.0,1695.75,2010-11-06,1.62,0.0,488.3,0,0,0,0,0,0,0,0,0,0,1,0
358,2010-11-13,358,11,0.0,0.0,0.0,33,0.54,0.0,56.0,104.96000000000001,12.0,287.5,131.625,1695.75,2010-11-13,0.54,0.0,524.085,0,0,0,0,0,0,0,0,0,0,1,0
359,2010-11-20,359,11,0.0,0.0,0.0,40,1.08,0.0,80.0,88.32000000000001,10.32,237.5,92.625,1249.5,2010-11-20,1.08,0.0,418.445,0,0,0,0,0,0,0,0,0,0,1,0
360,2010-11-27,360,11,0.0,0.0,0.0,25,0.81,0.0,46.0,96.0,9.12,300.0,146.25,1561.875,2010-11-27,0.81,0.0,542.25,0,0,0,0,0,0,0,0,0,0,1,0
361,2010-12-04,361,12,0.0,0.0,0.0,31,1.08,0.0,50.0,98.56,10.559999999999999,287.5,141.375,1561.875,2010-12-04,1.08,0.0,527.435,0,0,0,0,0,0,0,0,0,0,0,1
362,2010-12-11,362,12,0.0,0.0,0.0,30,0.27,0.0,55.0,81.92,10.08,250.0,107.25,1428.0,2010-12-11,0.27,0.0,439.17,0,0,0,0,0,0,0,0,0,0,0,1
363,2010-12-18,363,12,0.0,0.0,0.0,36,0.0,0.0,76.0,42.24,6.4799999999999995,200.0,58.5,1115.625,2010-12-18,0.0,0.0,300.74,0,0,0,0,0,0,0,0,0,0,0,1
364,2010-12-25,364,12,0.0,0.0,0.0,37,0.81,0.0,61.0,40.96,8.16,200.0,63.375,1249.5,2010-12-25,0.81,0.0,304.335,0,0,0,0,0,0,0,0,0,0,0,1
365,2011-01-01,365,1,0.0,0.0,0.0,44,2.97,0.0,63.0,67.84,11.52,162.5,82.875,1918.875,2011-01-01,2.97,0.0,313.21500000000003,1,0,0,0,0,0,0,0,0,0,0,0
366,2011-01-08,366,1,0.0,0.0,0.0,40,3.24,0.0,61.0,75.52,11.76,187.5,97.5,1740.375,2011-01-08,3.24,0.0,360.52,1,0,0,0,0,0,0,0,0,0,0,0
367,2011-01-15,367,1,0.0,0.0,0.0,41,1.62,0.0,64.0,75.52,9.12,162.5,92.625,1829.625,2011-01-15,1.62,0.0,330.645,1,0,0,0,0,0,0,0,0,0,0,0
368,2011-01-22,368,1,0.0,0.0,0.0,34,2.16,0.0,61.0,81.92,12.0,175.0,97.5,1785.0,2011-01-22,2.16,0.0,354.42,1,0,0,0,0,0,0,0,0,0,0,0
369,2011-01-29,369,1,0.0,0.0,0.0,56,2.43,0.0,64.0,81.92,10.32,225.0,126.75,1785.0,2011-01-29,2.43,0.0,433.67,1,0,0,0,0,0,0,0,0,0,0,0
370,2011-02-05,370,2,0.0,0.0,0.0,44,1.08,0.0,59.0,85.76,11.76,187.5,112.125,1740.375,2011-02-05,1.08,0.0,385.385,0,1,0,0,0,0,0,0,0,0,0,0
371,2011-02-12,371,2,0.0,0.0,0.0,42,1.35,0.0,51.0,87.04,11.52,187.5,102.375,1740.375,2011-02-12,1.35,0.0,376.915,0,1,0,0,0,0,0,0,0,0,0,0
372,2011-02-19,372,2,0.0,0.0,0.0,35,1.35,0.0,51.0,87.04,11.76,175.0,97.5,1651.125,2011-02-19,1.35,0.0,359.54,0,1,0,0,0,0,0,0,0,0,0,0
373,2011-02-26,373,2,0.0,0.0,0.0,38,1.08,0.0,50.0,84.48,11.04,200.0,107.25,1740.375,2011-02-26,1.08,0.0,391.73,0,1,0,0,0,0,0,0,0,0,0,0
374,2011-03-05,374,3,0.0,0.0,0.0,41,2.7,0.0,51.0,85.76,12.719999999999999,175.0,112.125,1740.375,2011-03-05,2.7,0.0,372.885,0,0,1,0,0,0,0,0,0,0,0,0
375,2011-03-12,375,3,0.0,0.0,0.0,35,1.62,0.0,49.0,71.68,10.32,162.5,92.625,1695.75,2011-03-12,1.62,0.0,326.805,0,0,1,0,0,0,0,0,0,0,0,0
376,2011-03-19,376,3,0.0,0.0,0.0,43,1.62,0.0,51.0,78.08,13.2,175.0,92.625,1695.75,2011-03-19,1.62,0.0,345.705,0,0,1,0,0,0,0,0,0,0,0,0
377,2011-03-26,377,3,0.0,0.0,0.0,39,1.62,0.0,50.0,92.16,11.28,175.0,97.5,1695.75,2011-03-26,1.62,0.0,364.65999999999997,0,0,1,0,0,0,0,0,0,0,0,0
378,2011-04-02,378,4,0.0,0.0,0.0,44,1.62,0.0,47.0,94.72,10.799999999999999,187.5,107.25,1829.625,2011-04-02,1.62,0.0,389.47,0,0,0,1,0,0,0,0,0,0,0,0
379,2011-04-09,379,4,0.0,0.0,0.0,38,1.08,0.0,50.0,92.16,10.32,162.5,112.125,1740.375,2011-04-09,1.08,0.0,366.78499999999997,0,0,0,1,0,0,0,0,0,0,0,0
380,2011-04-16,380,4,0.0,0.0,0.0,38,2.43,0.0,57.0,92.16,11.76,175.0,107.25,1740.375,2011-04-16,2.43,0.0,374.40999999999997,0,0,0,1,0,0,0,0,0,0,0,0
381,2011-04-23,381,4,0.0,0.0,0.0,32,9.72,0.0,45.0,89.60000000000001,9.84,187.5,126.75,1606.5,2011-04-23,9.72,0.0,403.85,0,0,0,1,0,0,0,0,0,0,0,0
382,2011-04-30,382,4,0.0,0.0,0.0,31,11.610000000000001,0.0,48.0,87.04,10.32,187.5,112.125,1651.125,2011-04-30,11.610000000000001,0.0,386.665,0,0,0,1,0,0,0,0,0,0,0,0
383,2011-05-07,383,5,0.0,0.0,0.0,30,19.44,0.0,45.0,75.52,11.52,187.5,107.25,1651.125,2011-05-07,19.44,0.0,370.27,0,0,0,0,1,0,0,0,0,0,0,0
384,2011-05-14,384,5,0.0,0.0,0.0,31,18.36,0.0,49.0,72.96000000000001,10.08,187.5,102.375,1651.125,2011-05-14,18.36,0.0,362.83500000000004,0,0,0,0,1,0,0,0,0,0,0,0
385,2011-05-21,385,5,0.0,0.0,0.0,34,18.630000000000003,0.0,49.0,70.4,9.6,175.0,102.375,1651.125,2011-05-21,18.630000000000003,0.0,347.775,0,0,0,0,1,0,0,0,0,0,0,0
386,2011-05-28,386,5,0.0,0.0,0.0,40,15.39,0.0,51.0,66.56,10.08,150.0,87.75,1606.5,2011-05-28,15.39,0.0,304.31,0,0,0,0,1,0,0,0,0,0,0,0
387,2011-06-04,387,6,0.0,0.0,0.0,32,12.690000000000001,0.0,47.0,67.84,10.08,137.5,78.0,1651.125,2011-06-04,12.690000000000001,0.0,283.34000000000003,0,0,0,0,0,1,0,0,0,0,0,0
388,2011-06-11,388,6,0.0,0.0,0.0,33,11.610000000000001,0.0,51.0,67.84,9.12,125.0,68.25,1561.875,2011-06-11,11.610000000000001,0.0,261.09000000000003,0,0,0,0,0,1,0,0,0,0,0,0
389,2011-06-18,389,6,0.0,0.0,0.0,29,8.64,0.0,50.0,65.28,8.64,112.5,58.5,1561.875,2011-06-18,8.64,0.0,236.28,0,0,0,0,0,1,0,0,0,0,0,0
390,2011-06-25,390,6,0.0,0.0,0.0,37,8.370000000000001,0.0,56.0,61.44,11.52,125.0,53.625,1606.5,2011-06-25,8.370000000000001,0.0,240.065,0,0,0,0,0,1,0,0,0,0,0,0
391,2011-07-02,391,7,0.0,0.0,0.0,38,6.210000000000001,0.0,56.0,58.88,9.84,112.5,48.75,1472.625,2011-07-02,6.210000000000001,0.0,220.13,0,0,0,0,0,0,1,0,0,0,0,0
