,Search Term,health
718,2017-10-07,49.75345622119817
719,2017-10-14,50.3062724014337
720,2017-10-21,50.85908858166924
721,2017-10-28,49.20064004096264
722,2017-11-04,50.3062724014337
723,2017-11-11,49.20064004096264
724,2017-11-18,35.933051715309794
725,2017-11-25,44.22529441884282
726,2017-12-02,45.88374295954943
727,2017-12-09,46.43655913978496
728,2017-12-16,37.591500256016396
729,2017-12-23,35.380235535074256
730,2017-12-30,46.43655913978496
731,2018-01-06,50.85908858166924
732,2018-01-13,50.85908858166924
733,2018-01-20,54.17598566308246
734,2018-01-27,55.28161802355353
735,2018-02-03,52.51753712237585
736,2018-02-10,50.3062724014337
737,2018-02-17,44.22529441884282
738,2018-02-24,38.144316436251934
739,2018-03-03,38.144316436251934
740,2018-03-10,35.380235535074256
741,2018-03-17,34.274603174603186
742,2018-03-24,35.933051715309794
743,2018-03-31,37.591500256016396
744,2018-04-07,37.591500256016396
745,2018-04-14,39.802764976958535
746,2018-04-21,39.249948796723004
747,2018-04-28,37.038684075780864
748,2018-05-05,36.485867895545326
749,2018-05-12,36.485867895545326
750,2018-05-19,33.721786994367655
751,2018-05-26,34.274603174603186
752,2018-06-02,35.933051715309794
753,2018-06-09,38.144316436251934
754,2018-06-16,35.380235535074256
755,2018-06-23,37.038684075780864
756,2018-06-30,32.063338453661046
757,2018-07-07,38.144316436251934
758,2018-07-14,35.380235535074256
759,2018-07-21,38.144316436251934
760,2018-07-28,38.697132616487465
761,2018-08-04,39.249948796723004
762,2018-08-11,38.697132616487465
763,2018-08-18,38.697132616487465
764,2018-08-25,36.485867895545326
765,2018-09-01,35.380235535074256
766,2018-09-08,38.144316436251934
767,2018-09-15,34.827419354838725
768,2018-09-22,34.274603174603186
769,2018-09-29,33.721786994367655
770,2018-10-06,34.274603174603186
771,2018-10-13,33.721786994367655
772,2018-10-20,32.063338453661046
773,2018-10-27,33.721786994367655
774,2018-11-03,38.144316436251934
775,2018-11-10,35.380235535074256
